Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","208","Denmark","60850","Number","2700300","Holdings with land size 100-<200","2000","1999/00","No","6160","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","208","Denmark","50260","Area","2700300","Holdings with land size 100-<200","2010","2010","ha","1750750","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","208","Denmark","60850","Number","2700300","Holdings with land size 100-<200","2010","2010","No","8080","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","208","Denmark","50260","Area","2700300","Holdings with land size 100-<200","2020","2020","ha","1979530","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","208","Denmark","60850","Number","2700300","Holdings with land size 100-<200","2020","2020","No","7300","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","262","Djibouti","60850","Number","270030","Holdings with land size 0-<1","1990","1995","No","944","A","Official figure",""
"WCAD","Structural data from agricultural censuses","262","Djibouti","60850","Number","270031","Holdings with land size 1-<2","1990","1995","No","191","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","50260","Area","270030","Holdings with land size 0-<1","1990","1995","ha","1783","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","60850","Number","270030","Holdings with land size 0-<1","1990","1995","No","4800","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","50260","Area","270031","Holdings with land size 1-<2","1990","1995","ha","3196","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","60850","Number","270031","Holdings with land size 1-<2","1990","1995","No","1922","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","50260","Area","270033","Holdings with land size 2-<5","1990","1995","ha","4618","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","60850","Number","270033","Holdings with land size 2-<5","1990","1995","No","1654","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","50260","Area","270036","Holdings with land size 5-<10","1990","1995","ha","2942","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","60850","Number","270036","Holdings with land size 5-<10","1990","1995","No","443","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","50260","Area","270037","Holdings with land size 10-<20","1990","1995","ha","1181","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","60850","Number","270037","Holdings with land size 10-<20","1990","1995","No","89","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","50260","Area","270038","Holdings with land size 20-<50","1990","1995","ha","2119","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","60850","Number","270038","Holdings with land size 20-<50","1990","1995","No","69","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","50260","Area","270039","Holdings with land size 50-<100","1990","1995","ha","2112","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","60850","Number","270039","Holdings with land size 50-<100","1990","1995","No","30","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","50260","Area","2700300","Holdings with land size 100-<200","1990","1995","ha","1902","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","60850","Number","2700300","Holdings with land size 100-<200","1990","1995","No","14","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","50260","Area","2700301","Holdings with land size 200-<500","1990","1995","ha","1293","A","Official figure",""
"WCAD","Structural data from agricultural censuses","212","Dominica","60850","Number","2700301","Holdings with land size 200-<500","1990","1995","No","5","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","50260","Area","270030","Holdings with land size 0-<1","2000","1999/00","ha","95834","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","60850","Number","270030","Holdings with land size 0-<1","2000","1999/00","No","248398","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","50260","Area","270031","Holdings with land size 1-<2","2000","1999/00","ha","156016","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","60850","Number","270031","Holdings with land size 1-<2","2000","1999/00","No","117660","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","50260","Area","270033","Holdings with land size 2-<5","2000","1999/00","ha","522375","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","60850","Number","270033","Holdings with land size 2-<5","2000","1999/00","No","169251","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","50260","Area","270036","Holdings with land size 5-<10","2000","1999/00","ha","688987","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","60850","Number","270036","Holdings with land size 5-<10","2000","1999/00","No","101066","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","50260","Area","270037","Holdings with land size 10-<20","2000","1999/00","ha","1017807","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","60850","Number","270037","Holdings with land size 10-<20","2000","1999/00","No","75660","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","50260","Area","270038","Holdings with land size 20-<50","2000","1999/00","ha","2372027","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","60850","Number","270038","Holdings with land size 20-<50","2000","1999/00","No","76792","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","50260","Area","270039","Holdings with land size 50-<100","2000","1999/00","ha","2242409","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","60850","Number","270039","Holdings with land size 50-<100","2000","1999/00","No","34498","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","50260","Area","2700300","Holdings with land size 100-<200","2000","1999/00","ha","1666879","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","60850","Number","2700300","Holdings with land size 100-<200","2000","1999/00","No","12941","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","50260","Area","2700301","Holdings with land size 200-<500","2000","1999/00","ha","3593497","A","Official figure",""
"WCAD","Structural data from agricultural censuses","218","Ecuador","60850","Number","2700301","Holdings with land size 200-<500","2000","1999/00","No","6616","A","Official figure",""
"WCAD","Structural data from agricultural censuses","818","Egypt","60850","Number","270066","Holdings without land","1990","1990","No","565223","A","Official figure",""
"WCAD","Structural data from agricultural censuses","818","Egypt","60850","Number","270066","Holdings without land","2010","2009/10","No","964863","A","Official figure",""
"WCAD","Structural data from agricultural censuses","818","Egypt","50260","Area","270030","Holdings with land size 0-<1","1990","1990","ha","810298","A","Official figure",""
"WCAD","Structural data from agricultural censuses","818","Egypt","60850","Number","270030","Holdings with land size 0-<1","1990","1990","No","2579426","A","Official figure",""
"WCAD","Structural data from agricultural censuses","818","Egypt","50260","Area","270030","Holdings with land size 0-<1","2000","1999/00","ha","1403153","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","818","Egypt","60850","Number","270030","Holdings with land size 0-<1","2000","1999/00","No","3955941","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","818","Egypt","50260","Area","270030","Holdings with land size 0-<1","2010","2009/10","ha","1144189","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","818","Egypt","60850","Number","270030","Holdings with land size 0-<1","2010","2009/10","No","3428424","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","818","Egypt","50260","Area","270031","Holdings with land size 1-<2","1990","1990","ha","755564","A","Official figure",""
"WCAD","Structural data from agricultural censuses","818","Egypt","60850","Number","270031","Holdings with land size 1-<2","1990","1990","No","579415","A","Official figure",""
"WCAD","Structural data from agricultural censuses","818","Egypt","50260","Area","270031","Holdings with land size 1-<2","2000","1999/00","ha","665914","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","818","Egypt","60850","Number","270031","Holdings with land size 1-<2","2000","1999/00","No","365362","E","Estimated value","Interpolated data"
